Author,Study_Ref,Study_DOI,Exposure,Outcome,Instrument,Reported_Measure,Coeff_G_X,Coeff_G_X_SE,Coeff_G_Y,Coeff_G_Y_SE
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs192436652,OR,‐0.0319,0.0045,‐0.0637,0.0385
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs1933264,OR,0.0100,0.0016,0.0015,0.0105
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs1952183,OR,‐0.0089,0.0014,‐0.0017,0.0095
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs1955250,OR,‐0.0140,0.0025,0.0145,0.0171
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs1963381,OR,0.0099,0.0016,0.0081,0.0106
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs1980129,OR,0.0085,0.0014,0.0055,0.0092
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs198262,OR,‐0.0223,0.0035,0.0309,0.0262
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs1991585,OR,‐0.0101,0.0015,‐0.0013,0.0098
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs1995181,OR,‐0.0078,0.0014,‐0.0143,0.0093
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs2007655,OR,0.0086,0.0014,‐0.0034,0.0092
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs2011603,OR,‐0.0091,0.0016,0.0314,0.0108
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs2014830,OR,0.0110,0.0015,‐0.0253,0.0102
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs201495,OR,‐0.0112,0.0019,0.0160,0.0101
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs2023016,OR,0.0107,0.0017,‐0.0097,0.0109
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs2024568,OR,‐0.0097,0.0016,0.0055,0.0105
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs2029401,OR,‐0.0091,0.0014,0.0223,0.0097
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs2034631,OR,0.0089,0.0015,‐0.0090,0.0096
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs2039204,OR,0.0082,0.0014,‐0.0052,0.0096
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs2043187,OR,0.0107,0.0015,‐0.0016,0.0108
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs2052285,OR,0.0112,0.0014,‐0.0100,0.0104
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs2055940,OR,0.0082,0.0015,‐0.0069,0.0109
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs2077235,OR,0.0097,0.0017,0.0122,0.0107
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs2081652,OR,0.0123,0.0015,0.0121,0.0102
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs2082317,OR,‐0.0078,0.0014,‐0.0106,0.0095
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs2088913,OR,0.0081,0.0014,0.0047,0.0092
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs2092248,OR,‐0.0083,0.0015,0.0054,0.0103
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs2098526,OR,‐0.0241,0.0043,0.0387,0.0255
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs2100249,OR,‐0.0089,0.0015,0.0108,0.0096
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs2126069,OR,0.0080,0.0014,0.0021,0.0095
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs2131167,OR,0.0080,0.0014,‐0.0151,0.0097
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs214626,OR,0.0101,0.0018,‐0.0059,0.0112
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs2160514,OR,‐0.0094,0.0014,0.0040,0.0094
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs2179152,OR,‐0.0131,0.0015,‐0.0022,0.0099
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs2183271,OR,0.0084,0.0015,0.0002,0.01
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs2199409,OR,0.0103,0.0017,‐0.0104,0.0117
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs2212430,OR,‐0.0100,0.0016,0.0018,0.0101
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs2216144,OR,0.0098,0.0014,‐0.0096,0.0093
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs2220926,OR,‐0.0095,0.0014,0.0021,0.0093
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs2250660,OR,0.0080,0.0014,‐0.0115,0.0098
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs2252098,OR,‐0.0077,0.0014,‐0.0108,0.0096
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs2254681,OR,0.0101,0.0016,‐0.0104,0.0106
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs2256965,OR,0.0106,0.0014,‐0.0126,0.0101
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs2276209,OR,0.0085,0.0015,‐0.0043,0.0097
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs2283076,OR,0.0115,0.0017,0.0021,0.0115
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs2287838,OR,‐0.0104,0.0014,‐0.0010,0.0095
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs2290601,OR,‐0.0149,0.0017,0.0020,0.0106
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs2297293,OR,0.0099,0.0015,0.0067,0.01
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs2299156,OR,0.0099,0.0018,‐0.0065,0.0114
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs2314338,OR,0.0093,0.0016,‐0.0157,0.0121
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs2321157,OR,‐0.0081,0.0014,‐0.0040,0.0093
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs232496,OR,0.0090,0.0015,0.0301,0.0094
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs2332179,OR,0.0121,0.002,‐0.0156,0.0128
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs2336721,OR,0.0095,0.0015,‐0.0409,0.0099
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs2358628,OR,‐0.0091,0.0015,0.0095,0.01
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs236318,OR,‐0.0102,0.0017,‐0.0042,0.0105
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs2364544,OR,‐0.0105,0.0014,0.0116,0.0097
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs2365376,OR,0.0092,0.0015,0.0039,0.0098
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs2368831,OR,‐0.0092,0.0014,0.0017,0.0103
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs2373124,OR,‐0.0096,0.0016,0.0171,0.0116
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs2406253,OR,0.0135,0.0018,0.0193,0.0129
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs2414072,OR,‐0.0083,0.0014,‐0.0028,0.0093
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs2416214,OR,0.0079,0.0014,‐0.0021,0.0095
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs2416759,OR,‐0.0093,0.0015,0.0090,0.0102
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs2416845,OR,0.0263,0.0048,‐0.0091,0.0301
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs2431023,OR,0.0093,0.0014,‐0.0020,0.0093
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs2434672,OR,0.0091,0.0014,0.0075,0.0095
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs2436760,OR,0.0232,0.0042,0.0233,0.0265
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs2447097,OR,0.0096,0.0014,0.0131,0.0097
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs2458370,OR,‐0.0086,0.0015,0.0173,0.0095
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs2469226,OR,0.0096,0.0017,‐0.0166,0.0115
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs2470966,OR,‐0.0103,0.0015,0.0059,0.0102
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs2478208,OR,‐0.0103,0.0014,‐0.0101,0.0094
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs2496482,OR,0.0121,0.0015,‐0.0160,0.0104
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs2517086,OR,‐0.0088,0.0014,‐0.0108,0.0099
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs2521602,OR,‐0.0266,0.0049,0.0022,0.0313
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs2522545,OR,‐0.0083,0.0014,0.0033,0.0094
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs2526398,OR,‐0.0222,0.0015,0.0174,0.0108
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs2529069,OR,‐0.0106,0.0016,0.0143,0.0101
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs252991,OR,0.0095,0.0015,‐0.0054,0.0098
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs2542673,OR,0.0088,0.0015,0.0100,0.01
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs2545795,OR,0.0125,0.0014,0.0017,0.0094
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs255053,OR,‐0.0111,0.0018,‐0.0014,0.0115
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs2554835,OR,0.0088,0.0014,0.0060,0.0099
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs2568955,OR,‐0.0165,0.0016,0.0069,0.0112
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs2569041,OR,0.0077,0.0014,‐0.0061,0.0097
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs2570497,OR,‐0.0121,0.0015,0.0087,0.0098
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs2588959,OR,‐0.0080,0.0014,0.0056,0.0092
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs2657283,OR,0.0085,0.0014,‐0.0110,0.0097
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs2665668,OR,‐0.0094,0.0015,0.0227,0.0107
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs2702576,OR,‐0.0090,0.0014,0.0053,0.0094
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs2718277,OR,0.0142,0.0026,‐0.0179,0.0186
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs2718791,OR,‐0.0081,0.0015,‐0.0148,0.0101
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs27220,OR,‐0.0114,0.0015,0.0027,0.0095
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs2725370,OR,‐0.0141,0.0015,0.0165,0.0102
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs2736752,OR,0.0095,0.0017,‐0.0032,0.0124
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs2740795,OR,0.0098,0.0016,‐0.0040,0.0102
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs2761438,OR,0.0098,0.0015,‐0.0145,0.0098
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs2764684,OR,0.0143,0.0019,‐0.0132,0.0141
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs2805064,OR,0.0093,0.0016,0.0002,0.0111
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs2838006,OR,0.0132,0.0015,‐0.0117,0.0101
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs28482086,OR,0.0086,0.0015,‐0.0135,0.0097
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs28505285,OR,0.0106,0.0018,0.0217,0.013
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs28512462,OR,0.0112,0.0014,‐0.0021,0.0094
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs28513882,OR,‐0.0110,0.0018,‐0.0014,0.0136
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs2852349,OR,‐0.0093,0.0014,0.0077,0.0092
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs28587776,OR,0.0088,0.0015,0.0214,0.0102
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs28669886,OR,‐0.0084,0.0015,0.0128,0.0099
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs2870281,OR,‐0.0083,0.0014,‐0.0050,0.0093
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs28735993,OR,0.0162,0.0022,‐0.0319,0.0158
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs2885198,OR,0.0088,0.0014,‐0.0207,0.0095
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs2898191,OR,0.0093,0.0015,0.0116,0.0099
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs2910823,OR,0.0115,0.0014,0.0215,0.0096
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs2916490,OR,‐0.0092,0.0015,0.0070,0.0103
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs2923424,OR,0.0120,0.0014,0.0073,0.0095
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs2926702,OR,‐0.0124,0.0021,‐0.0210,0.0122
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs2929032,OR,‐0.0081,0.0014,‐0.0060,0.0092
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs2929860,OR,0.0110,0.0018,0.0128,0.0132
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs2942884,OR,‐0.0090,0.0014,0.0047,0.0097
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs2954114,OR,‐0.0081,0.0014,0.0090,0.0099
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs2958182,OR,0.0082,0.0015,‐0.0216,0.0101
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs2962378,OR,0.0101,0.0017,‐0.0084,0.011
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs2964199,OR,‐0.0099,0.0015,0.0172,0.01
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs2964255,OR,0.0088,0.0015,0.0012,0.01
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs2976397,OR,0.0081,0.0014,0.0117,0.0094
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs2977464,OR,0.0102,0.0018,0.0009,0.0115
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs29792,OR,‐0.0093,0.0015,0.0016,0.0104
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs2980813,OR,0.0088,0.0014,0.0037,0.0094
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs2989476,OR,0.0078,0.0014,‐0.0080,0.0093
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs2989751,OR,‐0.0092,0.0017,0.0104,0.0105
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs2992037,OR,0.0149,0.0015,0.0170,0.0109
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs2994326,OR,‐0.0100,0.0018,‐0.0036,0.0124
